net,length_um
_01411_,8.585
_02104_,8.58
_03835_,8.58
_05277_,8.58
_05284_,8.58
_05602_,8.58
_08406_,8.58
cur_mb_mem\[187\]\[5\],8.58
_01522_,8.565
_03062_,8.56
_03803_,8.56
_03845_,8.56
_04267_,8.56
_04415_,8.56
_05296_,8.56
_05854_,8.56
_08283_,8.56
_08964_,8.56
_09173_,8.56
cur_mb_mem\[210\]\[5\],8.56
cur_mb_mem\[48\]\[2\],8.56
cur_mb_mem\[62\]\[2\],8.56
cur_mb_mem\[72\]\[3\],8.56
net649,8.56
net889,8.56
net1627,8.56
_04722_,8.54
cur_mb_mem\[123\]\[0\],8.54
cur_mb_mem\[52\]\[5\],8.54
net781,8.54
mb_y_pos[13],8.53
_00343_,8.525
_00493_,8.525
_00515_,8.525
_01830_,8.525
_01867_,8.525
_02563_,8.52
_03397_,8.52
_05774_,8.52
_06492_,8.52
_06643_,8.52
_08330_,8.52
_08972_,8.52
_09257_,8.52
_02698_,8.5
_02844_,8.5
_03075_,8.5
_03879_,8.5
_04035_,8.5
_04362_,8.5
_05527_,8.5
_07306_,8.5
_07879_,8.5
_08970_,8.5
_08971_,8.5
_00766_,8.495
_00556_,8.485
_00893_,8.485
_01784_,8.485
_02100_,8.485
_02383_,8.48
_02653_,8.48
_02937_,8.48
_03134_,8.48
_04792_,8.48
_05826_,8.48
_07181_,8.48
_07658_,8.48
_08379_,8.48
cur_mb_mem\[158\]\[0\],8.48
cur_mb_mem\[76\]\[5\],8.48
net344,8.48
net362,8.48
net379,8.48
net652,8.48
net701,8.48
net896,8.48
net1244,8.48
net1460,8.48
net1532,8.48
net1657,8.48
net1698,8.48
net1723,8.48
net1888,8.48
net1989,8.48
_04718_,8.46
_05683_,8.46
cur_mb_mem\[115\]\[4\],8.46
cur_mb_mem\[171\]\[0\],8.46
cur_mb_mem\[42\]\[2\],8.46
cur_mb_mem\[6\]\[7\],8.46
net320,8.46
_06377_,8.45
_02594_,8.44
_02964_,8.44
_03209_,8.44
_03218_,8.44
_03977_,8.44
_05151_,8.44
_05767_,8.44
_05871_,8.44
_05876_,8.44
_06993_,8.44
_09117_,8.44
cur_mb_mem\[155\]\[1\],8.44
cur_mb_mem\[81\]\[0\],8.44
cur_mb_mem\[93\]\[3\],8.44
net964,8.44
net967,8.44
_03167_,8.42
_04501_,8.42
_09135_,8.42
mb_y_pos[22],8.41
_00117_,8.405
_00844_,8.405
_02304_,8.4
_03655_,8.4
_05083_,8.4
_06943_,8.4
_08169_,8.4
_08875_,8.4
cur_mb_mem\[200\]\[6\],8.4
_00630_,8.385
_04366_,8.38
_06875_,8.38
_07254_,8.38
_08026_,8.38
cur_mb_mem\[147\]\[3\],8.38
mb_x_pos[18],8.38
mb_x_pos[3],8.38
mb_x_pos[4],8.38
mb_y_pos[10],8.38
net377,8.38
net424,8.38
net775,8.38
net788,8.38
net807,8.38
net838,8.38
net969,8.38
net1001,8.38
net1171,8.38
net1283,8.38
net1364,8.38
net1387,8.38
net1452,8.38
net1534,8.38
net1541,8.38
net1654,8.38
net1717,8.38
net1858,8.38
cur_mb_mem\[10\]\[6\],8.37
_03124_,8.36
_03336_,8.36
_04261_,8.36
_08692_,8.36
cur_mb_mem\[105\]\[0\],8.36
cur_mb_mem\[134\]\[5\],8.36
cur_mb_mem\[60\]\[6\],8.36
net780,8.36
net992,8.36
net1242,8.36
net1391,8.36
_01806_,8.34
_03131_,8.34
_03369_,8.34
_06803_,8.34
net316,8.34
net491,8.34
net564,8.34
net840,8.34
net978,8.34
net1124,8.34
net1253,8.34
net1376,8.34
net1539,8.34
net1718,8.34
net1884,8.34
_01435_,8.335
_01178_,8.32
_05082_,8.32
_05571_,8.32
best_point_idx\[3\],8.32
cur_mb_mem\[128\]\[0\],8.32
cur_mb_mem\[171\]\[5\],8.32
net1625,8.32
_01825_,8.305
_05033_,8.3
_06971_,8.3
_07094_,8.3
_07485_,8.3
_08113_,8.3
cur_mb_mem\[107\]\[5\],8.3
cur_mb_mem\[49\]\[6\],8.3
net686,8.3
_00836_,8.285
_01631_,8.285
_01924_,8.285
_07932_,8.28
cur_mb_mem\[169\]\[7\],8.28
net519,8.28
net709,8.28
net804,8.28
net963,8.28
net1143,8.28
net1195,8.28
net1537,8.28
net1594,8.28
net1662,8.28
net1808,8.28
net1952,8.28
start,8.27
_00490_,8.265
_00727_,8.265
_04627_,8.26
_05559_,8.26
_06181_,8.26
mb_y_pos[27],8.26
net744,8.26
net819,8.26
net903,8.26
net1233,8.26
net1824,8.26
_01198_,8.255
_03037_,8.25
cur_mb_mem\[249\]\[0\],8.25
_07971_,8.245
_04465_,8.24
_04984_,8.24
_05307_,8.24
_05499_,8.24
_06637_,8.24
_06970_,8.24
cur_mb_mem\[185\]\[6\],8.24
cur_mb_mem\[34\]\[5\],8.24
net1295,8.24
net1788,8.24
_01881_,8.235
_01526_,8.225
_02145_,8.225
_07191_,8.22
cur_mb_mem\[115\]\[7\],8.22
net1502,8.22
net1778,8.22
_01759_,8.205
_03630_,8.2
_04140_,8.2
_04970_,8.2
cur_mb_mem\[187\]\[7\],8.2
cur_mb_mem\[40\]\[1\],8.2
cur_mb_mem\[62\]\[6\],8.2
cur_mb_mem\[66\]\[1\],8.2
_01018_,8.185
_01767_,8.185
_00566_,8.165
_01666_,8.165
_05615_,8.16
_06598_,8.16
_00841_,8.155
_01708_,8.155
_02153_,8.145
_03049_,8.14
_03214_,8.14
_04966_,8.14
_05168_,8.14
_05422_,8.14
_06473_,8.14
_07044_,8.14
_07097_,8.14
_08090_,8.14
_08095_,8.14
_08556_,8.14
cur_mb_mem\[42\]\[5\],8.14
net420,8.14
net798,8.14
net956,8.14
net1024,8.14
net1498,8.14
net1688,8.14
net1793,8.14
_04626_,8.13
_02540_,8.12
_03254_,8.12
_03489_,8.12
_05500_,8.12
_05677_,8.12
_08321_,8.12
_09313_,8.12
cur_mb_mem\[0\]\[2\],8.12
cur_mb_mem\[101\]\[5\],8.12
cur_mb_mem\[164\]\[3\],8.12
cur_mb_mem\[19\]\[3\],8.12
cur_mb_mem\[254\]\[2\],8.12
cur_mb_mem\[69\]\[0\],8.12
net288,8.12
net386,8.12
_00440_,8.105
_01493_,8.105
_01967_,8.105
_02599_,8.1
_02714_,8.1
_02841_,8.1
_03074_,8.1
_03521_,8.1
_03693_,8.1
_03827_,8.1
_03851_,8.1
_05240_,8.1
_05584_,8.1
_05691_,8.1
_05721_,8.1
_06728_,8.1
_06808_,8.1
_07426_,8.1
_08652_,8.1
_08856_,8.1
_09170_,8.1
cur_mb_mem\[14\]\[0\],8.1
net1164,8.1
net1925,8.1
_04524_,8.08
_05849_,8.08
cur_mb_mem\[248\]\[7\],8.08
cur_mb_mem\[77\]\[3\],8.08
cur_mb_mem\[78\]\[6\],8.08
_01125_,8.065
_01634_,8.065
_01719_,8.065
_02292_,8.06
_04849_,8.06
_05536_,8.06
_06874_,8.06
_08653_,8.06
_08697_,8.06
_01020_,8.04
_04370_,8.04
_05446_,8.04
_07180_,8.04
_07605_,8.04
cur_mb_mem\[138\]\[0\],8.04
mem_addr[15],8.04
mem_addr[22],8.04
mem_addr[24],8.04
mem_addr[29],8.04
mem_addr[4],8.04
mem_addr[5],8.04
mem_addr[6],8.04
mem_addr[7],8.04
mv_x[3],8.04
sad[13],8.04
sad[14],8.04
_00933_,8.035
_00659_,8.025
_01989_,8.025
_02565_,8.02
_02846_,8.02
_03047_,8.02
_04148_,8.02
_04152_,8.02
_04395_,8.02
_04548_,8.02
_04723_,8.02
_04886_,8.02
_04963_,8.02
_05456_,8.02
_05558_,8.02
_05878_,8.02
_06306_,8.02
_06946_,8.02
_08217_,8.02
_08443_,8.02
_08925_,8.02
_08957_,8.02
_09090_,8.02
_09162_,8.02
cur_mb_mem\[153\]\[3\],8.02
cur_mb_mem\[167\]\[3\],8.02
cur_mb_mem\[173\]\[5\],8.02
cur_mb_mem\[208\]\[2\],8.02
cur_mb_mem\[58\]\[6\],8.02
net312,8.02
net361,8.02
net445,8.02
net633,8.02
net711,8.02
net886,8.02
net1016,8.02
net1058,8.02
net1427,8.02
net1552,8.02
net1630,8.02
net1656,8.02
net1796,8.02
_02821_,8
_05096_,8
_06779_,8
cur_mb_mem\[141\]\[0\],8
net314,8
cur_mb_mem\[172\]\[6\],7.995
_01735_,7.985
_02450_,7.98
_02464_,7.98
_02568_,7.98
_03312_,7.98
_03588_,7.98
_03695_,7.98
_03970_,7.98
_04570_,7.98
_04859_,7.98
_04902_,7.98
_05465_,7.98
_07446_,7.98
_07532_,7.98
_08481_,7.98
_08534_,7.98
_08580_,7.98
_08681_,7.98
_08951_,7.98
_09081_,7.98
cur_mb_mem\[181\]\[1\],7.98
cur_mb_mem\[194\]\[0\],7.98
cur_mb_mem\[63\]\[6\],7.98
cur_mb_mem\[83\]\[6\],7.98
net1690,7.98
_04169_,7.96
_05064_,7.96
_05142_,7.96
_05196_,7.96
_08442_,7.96
_09183_,7.96
cur_mb_mem\[146\]\[6\],7.96
cur_mb_mem\[182\]\[3\],7.96
_00130_,7.945
_00198_,7.945
_02334_,7.94
_03359_,7.94
_04106_,7.94
_04542_,7.94
_05167_,7.94
_05739_,7.94
_07847_,7.94
_08825_,7.94
_00897_,7.925
_04676_,7.92
_06222_,7.92
_07246_,7.92
net399,7.92
net467,7.92
net568,7.92
net684,7.92
net854,7.92
net874,7.92
net908,7.92
net936,7.92
net1010,7.92
net1287,7.92
net1306,7.92
net1355,7.92
net1455,7.92
net1519,7.92
net1559,7.92
net1608,7.92
net1622,7.92
net1665,7.92
net1697,7.92
net1724,7.92
net1755,7.92
net1836,7.92
net1937,7.92
net1975,7.92
_00900_,7.905
_02999_,7.9
_03230_,7.9
_04657_,7.9
_07061_,7.9
_08211_,7.9
_08311_,7.9
cur_mb_mem\[142\]\[5\],7.9
cur_mb_mem\[183\]\[5\],7.9
cur_mb_mem\[210\]\[3\],7.9
net552,7.9
net842,7.9
net1350,7.9
net1407,7.9
net1465,7.9
net1734,7.9
net1872,7.9
_01503_,7.895
_00038_,7.88
_00040_,7.88
_00588_,7.88
_00697_,7.88
_02000_,7.88
_02210_,7.88
_02962_,7.88
_03330_,7.88
_05549_,7.88
_09035_,7.88
cur_mb_mem\[136\]\[0\],7.88
cur_mb_mem\[81\]\[6\],7.88
net730,7.88
net739,7.88
net821,7.88
net979,7.88
net1759,7.88
net1806,7.88
net1950,7.88
_06915_,7.865
_05060_,7.86
_07538_,7.86
_07929_,7.86
cur_mb_mem\[141\]\[6\],7.86
cur_mb_mem\[186\]\[2\],7.86
cur_mb_mem\[196\]\[1\],7.86
cur_mb_mem\[200\]\[5\],7.86
cur_mb_mem\[6\]\[6\],7.86
_00768_,7.845
_07807_,7.84
cur_mb_mem\[167\]\[0\],7.84
net518,7.84
_00582_,7.835
_00284_,7.825
_00000_,7.82
_00006_,7.82
_08156_,7.82
net584,7.82
net606,7.82
net818,7.82
net834,7.82
net985,7.82
net1076,7.82
net1649,7.82
net1739,7.82
net1940,7.82
net1966,7.82
_00350_,7.805
_01812_,7.8
_03653_,7.8
_05265_,7.8
_08267_,7.8
net1031,7.8
cur_mb_mem\[109\]\[4\],7.79
_04575_,7.78
_05316_,7.78
_05405_,7.78
_07601_,7.78
_07859_,7.78
_08498_,7.78
_09312_,7.78
cur_mb_mem\[109\]\[1\],7.78
cur_mb_mem\[176\]\[6\],7.78
cur_mb_mem\[57\]\[3\],7.78
cur_mb_mem\[91\]\[5\],7.78
_00753_,7.765
_01684_,7.765
_07106_,7.76
_08007_,7.76
_01571_,7.74
_03510_,7.74
_06201_,7.74
_06785_,7.74
_08418_,7.74
_08646_,7.74
cur_mb_mem\[160\]\[0\],7.74
cur_mb_mem\[255\]\[4\],7.74
_02019_,7.725
_00128_,7.705
_00222_,7.705
_02620_,7.7
_04494_,7.7
_04820_,7.7
_05857_,7.7
_06331_,7.7
_06955_,7.7
_07316_,7.7
_07445_,7.7
_07623_,7.7
cur_mb_mem\[210\]\[6\],7.7
net1511,7.7
_02222_,7.68
_02242_,7.68
_02716_,7.68
_03064_,7.68
_03299_,7.68
_03471_,7.68
_03666_,7.68
_03932_,7.68
_04297_,7.68
_05574_,7.68
_05803_,7.68
_06853_,7.68
_07754_,7.68
_08000_,7.68
_09010_,7.68
best_point_idx\[2\],7.68
cur_mb_mem\[0\]\[3\],7.68
cur_mb_mem\[21\]\[3\],7.68
net478,7.68
net626,7.68
net1130,7.68
net1159,7.68
net1476,7.68
net1604,7.68
net1713,7.68
net1959,7.68
net1962,7.68
cur_mb_mem\[108\]\[4\],7.67
_02551_,7.66
_02793_,7.66
_02925_,7.66
_02970_,7.66
_03111_,7.66
_03475_,7.66
_03643_,7.66
_04257_,7.66
_04313_,7.66
_07035_,7.66
cur_mb_mem\[123\]\[1\],7.66
cur_mb_mem\[163\]\[1\],7.66
cur_mb_mem\[33\]\[3\],7.66
cur_mb_mem\[52\]\[2\],7.66
_03244_,7.655
_00252_,7.645
_01222_,7.645
_00003_,7.64
_00017_,7.64
_03125_,7.64
_03670_,7.64
_03921_,7.64
_04905_,7.64
_05712_,7.64
_05855_,7.64
_06604_,7.64
_06765_,7.64
_07991_,7.64
_08441_,7.64
_08607_,7.64
_08696_,7.64
_08995_,7.64
_09068_,7.64
cur_mb_mem\[22\]\[1\],7.64
net1166,7.64
net1397,7.64
net1912,7.64
_04771_,7.62
_08425_,7.62
cur_mb_mem\[135\]\[1\],7.62
cur_mb_mem\[137\]\[3\],7.62
_00447_,7.605
_00570_,7.605
_01105_,7.605
_02193_,7.6
_02215_,7.6
_02319_,7.6
_02385_,7.6
_03156_,7.6
_03306_,7.6
_03392_,7.6
_03859_,7.6
_04266_,7.6
_04579_,7.6
_04844_,7.6
_05425_,7.6
_06981_,7.6
_07516_,7.6
_08791_,7.6
net389,7.6
net1588,7.6
net2009,7.6
_03273_,7.58
_03503_,7.58
_04634_,7.58
_08444_,7.58
net638,7.58
net726,7.58
net1919,7.58
_00814_,7.565
_06274_,7.565
_02231_,7.56
_02455_,7.56
_02484_,7.56
_02570_,7.56
_02619_,7.56
_03142_,7.56
_03173_,7.56
_03310_,7.56
_03344_,7.56
_03563_,7.56
_04334_,7.56
_04374_,7.56
_05648_,7.56
_05777_,7.56
_05960_,7.56
_06786_,7.56
_08155_,7.56
_08365_,7.56
_08591_,7.56
_08806_,7.56
_09125_,7.56
_09219_,7.56
cur_mb_mem\[252\]\[4\],7.56
cur_mb_mem\[35\]\[4\],7.56
cur_mb_mem\[43\]\[2\],7.56
cur_mb_mem\[63\]\[3\],7.56
cur_mb_mem\[87\]\[3\],7.56
net423,7.56
net427,7.56
net488,7.56
net647,7.56
net865,7.56
net881,7.56
net912,7.56
net1451,7.56
net1564,7.56
net1570,7.56
net1629,7.56
net1646,7.56
net1669,7.56
net1834,7.56
net1902,7.56
net1921,7.56
cur_mb_mem\[99\]\[7\],7.555
_01505_,7.545
_04414_,7.54
_05093_,7.54
_08317_,7.54
cur_mb_mem\[152\]\[2\],7.54
cur_mb_mem\[165\]\[4\],7.54
cur_mb_mem\[179\]\[3\],7.54
_05324_,7.53
_00534_,7.52
_02274_,7.52
_02402_,7.52
_02457_,7.52
_03126_,7.52
_03269_,7.52
_04682_,7.52
_05036_,7.52
_05734_,7.52
_06651_,7.52
_06850_,7.52
_06919_,7.52
_06965_,7.52
_07693_,7.52
_08320_,7.52
cur_mb_mem\[15\]\[3\],7.52
cur_mb_mem\[210\]\[4\],7.52
cur_mb_mem\[75\]\[4\],7.52
net356,7.52
net1584,7.52
net1770,7.52
net1835,7.52
_02681_,7.5
_03377_,7.5
_07512_,7.5
_09226_,7.5
cur_mb_mem\[178\]\[4\],7.5
_00679_,7.485
_02735_,7.48
_03717_,7.48
_03986_,7.48
_06966_,7.48
_07480_,7.48
_07671_,7.475
frame_start_addr[15],7.47
_05272_,7.46
_06702_,7.46
_06893_,7.46
_07427_,7.46
cur_mb_mem\[147\]\[0\],7.46
net322,7.46
net352,7.46
net355,7.46
net394,7.46
net400,7.46
net416,7.46
net431,7.46
net469,7.46
net547,7.46
net617,7.46
net648,7.46
net835,7.46
net836,7.46
net845,7.46
net899,7.46
net915,7.46
net1041,7.46
net1118,7.46
net1263,7.46
net1349,7.46
net1833,7.46
net1887,7.46
net1953,7.46
_00304_,7.445
_00879_,7.445
_02140_,7.445
_02673_,7.44
_03170_,7.44
_03264_,7.44
_03300_,7.44
_04607_,7.44
_05656_,7.44
_05733_,7.44
_05806_,7.44
_07428_,7.44
_09213_,7.44
cur_mb_mem\[43\]\[7\],7.44
net305,7.44
net438,7.44
net1601,7.44
_01115_,7.435
_03174_,7.42
_04573_,7.42
_06925_,7.42
_08340_,7.42
net440,7.42
net444,7.42
net1196,7.42
net1206,7.42
net1291,7.42
net1292,7.42
net1463,7.42
net1709,7.42
_05497_,7.4
_08230_,7.4
cur_mb_mem\[126\]\[2\],7.4
cur_mb_mem\[133\]\[1\],7.4
cur_mb_mem\[150\]\[7\],7.4
cur_mb_mem\[3\]\[2\],7.4
cur_mb_mem\[85\]\[7\],7.4
net500,7.4
_00008_,7.385
_00873_,7.385
_01127_,7.385
_05951_,7.38
_06601_,7.38
_07085_,7.38
_07729_,7.38
_07738_,7.38
_08666_,7.38
cur_mb_mem\[149\]\[5\],7.38
net1791,7.38
mem_addr[10],7.37
_01439_,7.365
_06929_,7.36
_07421_,7.36
_07967_,7.36
_08233_,7.36
net459,7.36
net653,7.36
net669,7.36
net764,7.36
net909,7.36
net928,7.36
net1033,7.36
net1234,7.36
net1436,7.36
net1500,7.36
net1562,7.36
net1607,7.36
net1638,7.36
net1668,7.36
net1868,7.36
net1991,7.36
net1993,7.36
frame_start_addr[5],7.35
mb_x_pos[26],7.35
mb_y_pos[24],7.35
ref_start_addr[10],7.35
ref_start_addr[19],7.35
_01237_,7.345
_01437_,7.345
_01922_,7.34
_04569_,7.34
_05634_,7.34
_06917_,7.34
net336,7.34
net891,7.34
net1133,7.34
net1321,7.34
net1422,7.34
_05751_,7.33
_01796_,7.32
_03776_,7.32
_05070_,7.32
_05609_,7.32
_05790_,7.32
_07846_,7.32
cur_mb_mem\[110\]\[4\],7.32
cur_mb_mem\[192\]\[2\],7.32
cur_mb_mem\[49\]\[7\],7.32
cur_mb_mem\[7\]\[6\],7.32
net700,7.32
net950,7.32
net1768,7.32
_04467_,7.3
_05247_,7.3
_07220_,7.3
_09069_,7.3
_00918_,7.285
_01223_,7.285
_02886_,7.28
cur_mb_mem\[115\]\[6\],7.28
cur_mb_mem\[173\]\[6\],7.28
cur_mb_mem\[17\]\[7\],7.28
_00292_,7.265
_04971_,7.26
_01288_,7.245
_00125_,7.24
_08141_,7.24
net682,7.24
_04690_,7.23
_01560_,7.225
_02225_,7.22
_02302_,7.22
_02372_,7.22
_02798_,7.22
_02974_,7.22
_03647_,7.22
_04191_,7.22
_05526_,7.22
_05779_,7.22
_06451_,7.22
_07118_,7.22
_08364_,7.22
_08583_,7.22
_09201_,7.22
net330,7.22
net581,7.22
net794,7.22
net907,7.22
net926,7.22
net1091,7.22
net1214,7.22
net1278,7.22
net1526,7.22
net1946,7.22
_03180_,7.2
_03861_,7.2
_05520_,7.2
_07812_,7.2
_07998_,7.2
_08849_,7.2
best_cand_x\[2\],7.2
cur_mb_mem\[110\]\[6\],7.2
cur_mb_mem\[99\]\[4\],7.2
net351,7.2
net1099,7.2
_02329_,7.18
_02394_,7.18
_02813_,7.18
_02980_,7.18
_03457_,7.18
_03936_,7.18
_04333_,7.18
_05674_,7.18
_06914_,7.18
_08286_,7.18
_08393_,7.18
_08494_,7.18
_08877_,7.18
_09014_,7.18
_09071_,7.18
cur_mb_mem\[14\]\[3\],7.18
cur_mb_mem\[17\]\[4\],7.18
cur_mb_mem\[95\]\[6\],7.18
net2010,7.18
_00915_,7.165
_01508_,7.165
_01675_,7.165
_01678_,7.165
_00553_,7.16
_04876_,7.16
cur_mb_mem\[18\]\[2\],7.16
cur_mb_mem\[254\]\[0\],7.16
cur_mb_mem\[64\]\[4\],7.16
net1692,7.16
_00255_,7.155
_01161_,7.145
_01210_,7.145
_01680_,7.145
_02819_,7.14
_02955_,7.14
_03210_,7.14
_03444_,7.14
_03447_,7.14
_03697_,7.14
_04041_,7.14
_04615_,7.14
_07951_,7.14
_00025_,7.12
_03497_,7.12
_03527_,7.12
_03603_,7.12
_06962_,7.12
_07612_,7.12
_08350_,7.12
_08864_,7.12
net560,7.12
net1745,7.12
_00670_,7.105
_00828_,7.105
_01031_,7.105
_01292_,7.105
_02050_,7.105
_02116_,7.105
_02456_,7.1
_02909_,7.1
_02926_,7.1
_03028_,7.1
_03046_,7.1
_03056_,7.1
_03219_,7.1
_03370_,7.1
_03748_,7.1
_04010_,7.1
_04079_,7.1
_04448_,7.1
_04914_,7.1
_06569_,7.1
_07129_,7.1
_07386_,7.1
_08240_,7.1
_08559_,7.1
_09058_,7.1
_09063_,7.1
_09276_,7.1
cur_mb_mem\[57\]\[7\],7.1
cur_mb_mem\[90\]\[2\],7.1
cur_mb_mem\[94\]\[3\],7.1
net559,7.1
net580,7.1
net594,7.1
net646,7.1
net1139,7.1
net1325,7.1
net1439,7.1
net1614,7.1
net1929,7.1
net1933,7.1
_01397_,7.085
_01317_,7.08
_02640_,7.08
_03559_,7.08
_04340_,7.08
_05511_,7.08
_07364_,7.08
cur_mb_mem\[174\]\[6\],7.08
cur_mb_mem\[182\]\[0\],7.08
cur_mb_mem\[76\]\[4\],7.08
cur_mb_mem\[78\]\[4\],7.08
_02742_,7.06
_03108_,7.06
_03119_,7.06
_03161_,7.06
_03175_,7.06
_03434_,7.06
_03454_,7.06
_03808_,7.06
_04193_,7.06
_04271_,7.06
_04324_,7.06
_05991_,7.06
_08793_,7.06
cur_mb_mem\[144\]\[5\],7.06
cur_mb_mem\[179\]\[4\],7.06
net342,7.06
net615,7.06
net732,7.06
net1034,7.06
net1659,7.06
_06924_,7.055
_07599_,7.055
_05507_,7.05
_00009_,7.045
_00177_,7.045
_00190_,7.045
_00276_,7.045
_01405_,7.045
_01566_,7.045
_01930_,7.045
_01942_,7.045
cur_mb_mem\[36\]\[7\],7.045
_02677_,7.04
_05813_,7.04
_01944_,7.035
_01822_,7.025
_01112_,7.015
mb_x_pos[19],7.01
_00976_,7.005
_01579_,7
_01601_,7
_04873_,7
_05088_,7
_06813_,7
_07456_,7
_08705_,7
cur_mb_mem\[28\]\[5\],7
net321,7
net368,7
net387,7
net401,7
net479,7
net483,7
net572,7
net621,7
net659,7
net660,7
net734,7
net773,7
net796,7
net847,7
net1115,7
net1172,7
net1174,7
net1269,7
net1293,7
net1336,7
net1572,7
net1576,7
net1640,7
net1663,7
net1740,7
net1746,7
net1842,7
_00877_,6.985
_02906_,6.98
_03002_,6.98
_03479_,6.98
_03562_,6.98
_03810_,6.98
_03824_,6.98
_03911_,6.98
_08677_,6.98
_09237_,6.98
cur_mb_mem\[9\]\[1\],6.98
net643,6.98
_02388_,6.96
_05191_,6.96
_06906_,6.96
_08172_,6.96
_08183_,6.96
_08263_,6.96
_09178_,6.96
cur_mb_mem\[192\]\[3\],6.96
net533,6.96
net691,6.96
net968,6.96
net1012,6.96
net1039,6.96
net1187,6.96
net1545,6.96
net1744,6.96
net1930,6.96
net1971,6.96
_04402_,6.94
_05763_,6.94
cur_mb_mem\[41\]\[7\],6.94
net1508,6.94
_02325_,6.92
_06845_,6.92
_00389_,6.905
_00584_,6.905
_01469_,6.905
_01492_,6.905
_00573_,6.9
_06773_,6.9
_06996_,6.9
_08194_,6.9
net338,6.9
net425,6.9
net503,6.9
net579,6.9
net754,6.9
net760,6.9
net862,6.9
net1022,6.9
net1044,6.9
net1092,6.9
net1273,6.9
net1360,6.9
net1400,6.9
net1506,6.9
net1695,6.9
net1779,6.9
net1782,6.9
net1934,6.9
net1992,6.9
_01683_,6.885
_01199_,6.88
_01647_,6.88
_01820_,6.88
_05632_,6.88
_05932_,6.88
_06445_,6.88
_08264_,6.88
net337,6.88
net768,6.88
net805,6.88
net1201,6.88
_02514_,6.86
_04733_,6.86
_07606_,6.86
_07711_,6.86
cur_mb_mem\[132\]\[3\],6.86
cur_mb_mem\[145\]\[0\],6.86
cur_mb_mem\[91\]\[6\],6.86
net1985,6.86
_00249_,6.845
_01777_,6.845
_05685_,6.84
_08259_,6.84
_08852_,6.84
cur_mb_mem\[174\]\[4\],6.84
cur_mb_mem\[209\]\[3\],6.84
net281,6.84
net1507,6.84
_00480_,6.825
_01739_,6.825
_05245_,6.82
_05720_,6.82
_05846_,6.82
_07132_,6.82
_07156_,6.82
_08451_,6.82
cur_mb_mem\[186\]\[7\],6.82
net716,6.82
frame_start_addr[12],6.79
_00443_,6.785
_00497_,6.785
_06407_,6.78
_07937_,6.78
net629,6.78
net1503,6.78
_05695_,6.77
_00528_,6.765
_02261_,6.76
_02396_,6.76
_02425_,6.76
_02472_,6.76
_02573_,6.76
_02682_,6.76
_02905_,6.76
_03026_,6.76
_03118_,6.76
_03136_,6.76
_03354_,6.76
_03463_,6.76
_03501_,6.76
_03502_,6.76
_03635_,6.76
_03694_,6.76
_03718_,6.76
_03973_,6.76
_03991_,6.76
_03996_,6.76
_04014_,6.76
_04034_,6.76
_04056_,6.76
_04128_,6.76
_04237_,6.76
_04238_,6.76
_04245_,6.76
_04311_,6.76
_04870_,6.76
_05689_,6.76
_06504_,6.76
_06572_,6.76
_07176_,6.76
_07628_,6.76
_07915_,6.76
_08304_,6.76
_08707_,6.76
_09106_,6.76
_09206_,6.76
cur_mb_mem\[164\]\[2\],6.76
net282,6.76
net468,6.76
net498,6.76
net954,6.76
net989,6.76
net1404,6.76
net1617,6.76
net1645,6.76
net1704,6.76
cur_mb_mem\[155\]\[5\],6.745
_02434_,6.74
_03145_,6.74
_04091_,6.74
_05371_,6.74
_06405_,6.74
_06961_,6.74
_07077_,6.74
cur_mb_mem\[109\]\[7\],6.74
cur_mb_mem\[75\]\[5\],6.74
_00636_,6.725
_01893_,6.725
_00021_,6.72
_02250_,6.72
_02369_,6.72
_02461_,6.72
_02691_,6.72
_02769_,6.72
_03206_,6.72
_03419_,6.72
_03607_,6.72
_04726_,6.72
_04755_,6.72
_05593_,6.72
_07465_,6.72
_07839_,6.72
_07853_,6.72
_07916_,6.72
_07965_,6.72
_08120_,6.72
_08149_,6.72
_08689_,6.72
cur_mb_mem\[183\]\[2\],6.72
cur_mb_mem\[94\]\[6\],6.72
net473,6.72
_00257_,6.705
_00297_,6.705
_00355_,6.705
_00365_,6.705
_00386_,6.705
_01326_,6.705
_01364_,6.705
_01610_,6.705
_01627_,6.705
_05758_,6.7
_07977_,6.7
cur_mb_mem\[252\]\[2\],6.7
_02090_,6.695
mem_addr[2],6.69
mem_addr[30],6.69
_00388_,6.685
_00471_,6.685
_01543_,6.685
_01608_,6.685
_01997_,6.685
_02016_,6.685
_02089_,6.685
_03082_,6.68
frame_start_addr[4],6.67
_00016_,6.66
_02196_,6.66
_02370_,6.66
_02651_,6.66
_02889_,6.66
_03302_,6.66
_05706_,6.66
_07146_,6.66
_08732_,6.66
cur_mb_mem\[119\]\[7\],6.66
net1265,6.66
_04864_,6.655
_00342_,6.645
_00506_,6.645
_01754_,6.645
_02200_,6.64
_02282_,6.64
_02361_,6.64
_02447_,6.64
_02567_,6.64
_02713_,6.64
_02737_,6.64
_02953_,6.64
_02976_,6.64
_03018_,6.64
_03050_,6.64
_03076_,6.64
_03148_,6.64
_03271_,6.64
_03328_,6.64
_03329_,6.64
_03338_,6.64
_03408_,6.64
_03560_,6.64
_03564_,6.64
_03626_,6.64
_03707_,6.64
_03832_,6.64
_03903_,6.64
_03942_,6.64
_04048_,6.64
_04092_,6.64
_05678_,6.64
